index,target,tags,irrelevant_tags
6546,1,animal | bull | car | cattle | cow | cross | dirt road | dirt track | drive | plain | road | rural | savanna | stand | suv,cattle | cow | plain | bull | savanna | dirt track | dirt road | animal | stand | cross | road | rural
1899,0,alley | building | car | red | stop sign | street sign | sports car | traffic sign | yellow,street sign | yellow | red | traffic sign | alley | stop sign | building
6426,1,car | pony | desert | desert road | drive | horse | highway | road | stand | suv | walk,pony | horse | walk | desert | desert road | stand | highway | road
5530,1,animal | blue | bull | car | cattle | cow | drive | highway | pick up | road | rural | stand | truck,cattle | cow | bull | blue | animal | stand | highway | road | rural
5558,1,brown | car | pony | dirt road | drive | horse | road | rural | silver | sky | suv,pony | silver | horse | brown | dirt road | road | rural | sky
2978,0,car | driveway | home | house | house exterior | park | silver | toy car,silver | home | house | park | house exterior
1035,0,car | curb | driveway | hedge | home | house | house exterior | hydrant | park | red | sedan | silver | white,hydrant | silver | house | home | red | hedge | park | house exterior | curb | white
5177,1,car | desert | desert road | drive | highway | headlight | license plate | park | pick up | road | sky | stretch | suv | truck | van | white,stretch | desert | desert road | park | highway | road | headlight | sky | white
321,0,alley | blue | wall | building | car | park | silver,building | silver | blue | park | alley | wall
1076,0,car | driveway | garage | green | home | house | house exterior | hydrant | lift | park,hydrant | green | garage | house | home | park | house exterior | lift
6993,1,animal | black | car | curve | highway | jump | mountain path | ram | road | sheep | stand | suv,jump | sheep | ram | animal | curve | mountain path | stand | highway | road | black
2388,0,car | driveway | flower | home | house | house exterior | park | stop sign | traffic sign,flower | home | house | park | traffic sign | house exterior | stop sign
7902,1,animal | black | bull | car | cattle | cow | crop | dirt road | dirt track | drive | image | photo | road | rural | stand | truck | van | white,cattle | crop | cow | bull | dirt track | photo | dirt road | animal | image | stand | road | rural | black | white
6292,1,animal | blanket | car | cross | drive | herd | license plate | road | rural | sheep | snow | snowy | stand | suv | walk,sheep | road | walk | blanket | snow | animal | stand | cross | snowy | rural | herd
7689,1,car | horse | minivan | park | pick up | road | rural | silver | suv | tree | van | vineyard | white,tree | silver | vineyard | horse | park | road | rural | white
5188,1,animal | car | desert road | dirt road | dirt track | lamb | mountain path | ram | road | rural | sheep | stand | sports car | walk,sheep | ram | walk | dirt track | lamb | desert road | dirt road | animal | mountain path | stand | road | rural
3752,0,animal | bull | car | cow | driveway | home | house | house exterior | park | sports car,cow | bull | house | home | animal | park | house exterior
7757,1,animal | car | horse | highway | graze | road | rural | stand | suv,horse | animal | stand | highway | road | rural | graze
2473,0,building | car | night | park | snow | train track | white,night | snow | park | train track | white | building
2028,0,accident | car | damage | driveway | flip | home | house | house exterior | lift | parking | parking sign | red | sign | speed limit | speed limit sign,parking sign | house exterior | sign | flip | home | house | red | parking | lift | speed limit | speed limit sign | damage
6199,1,animal | car | corn field | dirt road | lamb | lush | ram | road | rural | sheep | suv | walk,sheep | corn field | lush | ram | walk | lamb | dirt road | animal | road | rural
4214,1,car | dirt road | dirt track | person | jeep | man | pick up | red | road | rural | suv | trail | walk | wood,man | road | walk | trail | dirt track | dirt road | red | person | wood | rural
5395,1,car | dirt road | drive | dust | license plate | road | rural | sedan | silver | suv,silver | dirt road | road | rural | dust
7133,1,attach | car | jump | lift | pick up | stunt | suv | tree | trick | truck | white,jump | tree | trick | stunt | attach | lift | white
1415,0,car | drive | park | red | suv | toy car | tunnel,red | tunnel | park
4544,1,animal | autumn forest | car | dirt road | elephant | minivan | park | road | rural | stand | suv | tree | walk | white,autumn forest | tree | walk | dirt road | elephant | animal | park | stand | road | rural | white
3923,0,car | curve | drive | flip | forest | lift | red | road | sports car | wood,forest | flip | red | wood | curve | road | lift
5282,1,animal | bull | car | cow | flip | highway | jump | road | rural | suv,cow | jump | bull | flip | animal | highway | road | rural
5000,1,animal | bridge | brown | car | horse | highway | license plate | overpass | pick up | stand | suv | truck,bridge | horse | brown | overpass | animal | stand | highway
3717,0,animal | building | car | city | city skyline | city view | flip | fly | skyscraper | toy | toy car | urban,skyscraper | flip | city | toy | animal | fly | city view | urban | city skyline | building
1562,0,advertisement | billboard | blanket | car | floor | man | park | ramp | silver | skateboarder | snow | snowboarder | snowy | street sign | trick,street sign | man | silver | trick | billboard | skateboarder | advertisement | blanket | snow | ramp | park | floor | snowboarder | snowy
7842,1,car | desert | desert road | drive | highway | license plate | pink | red | road,desert | red | desert road | pink | highway | road
1608,0,car | red | road | sign | stop sign | suv | traffic sign | white,sign | red | traffic sign | road | stop sign | white
411,0,alley | building | car | curb | night | park | pavement | red | road | stop sign | street sign | traffic sign,night | street sign | pavement | red | park | traffic sign | alley | road | stop sign | curb | building
1825,0,building | car | green | image | photo | road | stone building | stop sign | street sign | sports car | traffic sign,building | street sign | green | photo | image | traffic sign | road | stop sign | stone building
861,0,blue | building | canopy | car | ceiling | pillar | corridor | floor | path | hedge | hydrant | hallway | park | parking meter | pavement | plant | pot,canopy | hallway | hydrant | pavement | plant | pot | corridor | pillar | parking meter | blue | hedge | park | floor | ceiling | path | building
2591,0,shed | building | car | garage | garage door | lift | red | tank | sports car,shed | garage door | garage | red | lift | tank | building
3687,0,alley | blue | building | car | license plate | park | parking garage | silver | suv | walk,parking garage | silver | walk | blue | park | alley | building
7278,1,blue | car | flip | fly | highway | jump | lift | mountain path | pick up | road | road sign | street sign | stunt | suv | trick | truck,jump | street sign | trick | road sign | flip | blue | mountain path | stunt | fly | highway | road | lift
3894,0,blanket | car | drive | mountain path | road | road sign | rural | snow | snowy | stop sign | sports car | traffic sign | white,rural | road | blanket | snow | mountain path | traffic sign | snowy | stop sign | white | road sign
4619,1,animal | car | flip | fly | jump | rural | sky | suv | tree | truck | van | white,jump | tree | flip | animal | fly | rural | sky | white
6397,1,car | dog | jump | leash | silver | suv | tree | trick | white | wood,jump | tree | silver | leash | trick | dog | wood | white
2723,0,car | driveway | garage | house | park | stop sign | toy car | traffic sign | yellow,yellow | garage | house | park | traffic sign | stop sign
3246,0,black | car | driveway | green | house exterior | license plate | miniskirt | park | sign | street sign,street sign | sign | green | park | miniskirt | house exterior | black
2533,0,blue | car | driveway | park | sedan | street sign | tree,blue | park | street sign | tree
2107,0,attach | car | christmas light | decorate | garage | garage door | house | light | illuminate | night | park | pole | street sign | string | white,night | street sign | decorate | garage door | illuminate | garage | light | house | park | pole | attach | string | white | christmas light
3318,0,car | driveway | flip | jump | house | house exterior | lift | photo | red | road,jump | flip | house | photo | red | house exterior | road | lift
2731,0,alley | building | car | narrow | park | road | silver | urban,silver | narrow | park | alley | road | urban | building
3869,0,car | curve | drive | forest | forest road | road | rural | sports car | tree | wood | yellow,forest | tree | yellow | road | forest road | curve | wood | rural
1849,0,car | driveway | home | house exterior | lift | park | pole | red | sedan | silver | stop sign | traffic sign | white,silver | home | red | park | traffic sign | pole | house exterior | lift | stop sign | white
5386,1,animal | car | cross | lamb | ram | road | rural | sheep | silver | stand | suv | walk,sheep | ram | silver | walk | lamb | animal | stand | cross | road | rural
5094,1,car | horse | jeep | park | pole | road | road sign | rural | school bus | sign | street sign | suv | traffic sign | vehicle | yellow,street sign | sign | yellow | horse | park | traffic sign | pole | road | rural | road sign
529,0,blue | car | driveway | flip | home | house | house exterior | lawn | park | pole | street sign | stunt,street sign | flip | lawn | house | home | blue | park | pole | stunt | house exterior
2220,0,clock | bell tower | black | building | car | church | church tower | peak | tower | sky | spire,black | bell tower | church tower | clock | tower | peak | sky | spire | church | building
6621,1,animal | car | drive | forest | forest road | lamb | pick up | ram | road | rural | sheep | stand | truck | white | wood,sheep | forest | ram | road | forest road | lamb | animal | stand | wood | rural | white
1486,0,car | driveway | house exterior | stop sign | traffic sign | yard | yellow,yellow | yard | traffic sign | house exterior | stop sign
7979,1,animal | car | drive | lift | pick up | road | rural | sheep | suv | truck | white,sheep | animal | road | rural | white | lift
6227,1,animal | buffalo | building | bull | car | parking lot | dirt track | park | silver | sky | stand | suv,silver | parking lot | bull | dirt track | animal | buffalo | park | stand | sky | building
5086,1,taxi | car | desert road | donkey | drive | highway | jump | jeep | license plate | road | suv | vehicle,jump | donkey | desert road | highway | road
1808,0,car | ceiling | pillar | jump | lift | parking garage | red | subway | tunnel,jump | parking garage | pillar | red | tunnel | lift | subway | ceiling
1297,0,building | car | city | city street | city view | flip | fly | hang | lift | night | night view | silver | street sign | stunt | suv | urban | vehicle,building | night | street sign | silver | night view | flip | city | city street | stunt | fly | lift | city view | urban | hang
6895,1,car | flip | fly | jump | man | road | rural | silver | sky | stunt | suv | trick,jump | man | silver | trick | flip | stunt | fly | road | rural | sky
7242,1,animal | blue | car | dirt road | dirt track | drive | horse | jump | license plate | lift | pick up | road | rural | sky | stunt | suv | white,jump | horse | dirt track | dirt road | blue | animal | stunt | road | rural | sky | white | lift
7475,1,animal | car | forest | jump | road | sheep | stand | suv | tree | van | white | wood,jump | sheep | forest | tree | road | animal | stand | wood | white
1319,0,car | driveway | flip | home | jump | house | house exterior | silver,jump | silver | flip | house | home | house exterior
3247,0,black | car | driveway | house exterior | muscle car | park | sign,house exterior | park | sign | black
4868,1,animal | car | dirt road | dirt track | drive | golf course | jump | lamb | license plate | lush | minivan | park | road | rural | sedan | suv,jump | golf course | lush | dirt track | lamb | dirt road | animal | park | road | rural
7237,1,animal | car | desert road | drive | highway | goat | jeep | lamb | license plate | ram | road | sheep | stand | suv | vehicle,sheep | goat | ram | lamb | desert road | animal | stand | highway | road
5398,1,animal | car | cow | cross | dirt road | horse | jeep | minivan | mountain path | road | rural | stand | suv | tree,cow | tree | horse | dirt road | animal | mountain path | stand | cross | road | rural
5448,1,animal | bull | car | cow | desert road | flip | fly | highway | jump | road | sky | stunt | suv | trick | white,cow | jump | trick | bull | flip | desert road | animal | stunt | fly | highway | road | sky | white
2703,0,car | curb | driveway | home | house | house exterior | hydrant | park | sedan | silver | yellow,hydrant | yellow | silver | house | home | park | house exterior | curb
858,0,attach | building | car | flip | lift | park | ramp | sale | silver,silver | sale | flip | ramp | park | attach | lift | building
5036,1,animal | car | drive | evergreen | hill | hillside | jump | jeep | mountain path | ram | road | sheep | stand | suv | tree | vehicle,jump | sheep | ram | tree | evergreen | hill | animal | mountain path | hillside | stand | road
3837,0,car | desert road | drive | highway | license plate | road | sedan | silver | stretch | suv,silver | stretch | desert road | highway | road
6602,1,animal | bull | calf | car | cattle | cow | dirt road | dirt track | drive | land | license plate | road | rural | silver | stand | suv,cattle | cow | land | silver | bull | calf | dirt track | dirt road | animal | stand | road | rural
5829,1,car | curve | flip | fly | hedge | jump | man | minivan | pine | road | stunt | suv | tree | trick | van | white,jump | man | tree | pine | trick | flip | hedge | curve | stunt | fly | road | white
6216,1,animal | car | cross | drive | highway | ram | road | sheep | stand | suv | walk,sheep | ram | walk | animal | stand | highway | road | cross
973,0,accident | car | curb | driveway | flip | path | jump | hydrant | lift | park | pavement | ramp | road | sedan | silver,jump | pavement | hydrant | silver | flip | ramp | park | road | path | curb | lift
6363,1,car | desert | desert road | dirt track | donkey | drive | horse | horseback | mountain path | mule | ride | road | sedan | suv | terrain | white,ride | mule | donkey | horse | terrain | dirt track | horseback | desert | desert road | mountain path | road | white
1278,0,accident | car | motorcycle | palm tree | park | red | stop sign | sports car | traffic sign,palm tree | red | park | traffic sign | stop sign
2269,0,car | driveway | palm tree | park | pavement | pole | sign | stop sign | street sign | traffic sign,pavement | street sign | sign | palm tree | park | traffic sign | pole | stop sign
5688,1,animal | bull | car | cow | drive | lift | minivan | park | road | rural | silver | suv | tree | wood,cow | tree | silver | bull | wood | animal | park | road | rural | lift
3426,0,car | city | cloudy | flip | fly | jump | hydrant | license plate | silver | sky | stunt | suv | urban | vehicle,jump | hydrant | silver | flip | cloudy | city | stunt | fly | urban | sky
6092,1,animal | car | cow | graze | hill | hillside | mountain path | road | rural | sheep | stand | suv | van | white,cow | sheep | hill | animal | mountain path | hillside | stand | road | rural | graze | white
7523,1,car | desert | desert road | horse | highway | graze | road | stretch | suv | white,stretch | horse | desert | desert road | highway | road | graze | white
5374,1,animal | brown | bull | car | cattle | cow | grass | lush | road | rural | silver | stand | suv | walk,cattle | cow | lush | silver | grass | bull | walk | brown | animal | stand | road | rural
3400,0,car | driveway | garage | home | house | house exterior | lawn | park | sports car | yellow,yellow | garage | lawn | house | home | park | house exterior
5135,1,car | flip | fly | horse | jump | road | stunt | suv | trick | white,jump | trick | horse | flip | stunt | fly | road | white
5024,1,black | car | curb | drive | grass | hedge | jeep | lush | minivan | park | pick up | power line | road | rural | suv | van | vegetation | vehicle | weed,lush | rural | road | grass | weed | vegetation | hedge | park | curb | power line | black
3282,0,arch | archway | building | car | doorway | jump | hydrant | lift | park | suv,jump | archway | hydrant | doorway | park | lift | arch | building
6076,1,animal | bull | car | curve | drive | flip | hang | jump | lift | mountain path | pick up | road | road sign | rural | silver | speed limit | street sign | suv | traffic sign | truck,jump | rural | street sign | silver | road | bull | flip | animal | mountain path | curve | traffic sign | lift | hang | speed limit | road sign
33,0,building | car | home | house | house exterior | park | parking | parking sign | sedan | silver,parking sign | house exterior | silver | home | house | park | parking | building
2371,0,building | car | convertible | flip | jump | house exterior | lift | parking sign | sign | stunt,jump | parking sign | sign | flip | stunt | house exterior | lift | building
2015,0,building | car | jump | lift | park | ramp | red | street sign | stunt,jump | street sign | red | ramp | park | stunt | lift | building
4661,1,coach | cart | couple | dirt road | dirt track | drive | horse | hay | land | lift | lush | man | pick up | pull | road | rural | stand | truck | wagon | white,lush | man | land | hay | couple | cart | road | horse | coach | dirt track | wagon | dirt road | pull | stand | lift | rural | white
7452,1,brown | car | horse | park | road | rural | stand | suv | walk,horse | walk | brown | park | stand | road | rural
2972,0,car | city | city skyline | city view | flip | fly | jump | silver | stop sign | traffic sign | urban | water | waterway,jump | silver | city view | flip | city | urban | traffic sign | waterway | stop sign | fly | city skyline | water
1753,0,car | driveway | flip | home | house | house exterior | palm tree | pole | speed limit | speed limit sign | street sign,street sign | flip | palm tree | house | home | pole | house exterior | speed limit | speed limit sign
3858,0,car | desert road | dirt road | dirt track | hydrant | red | road | rural | silver | sports car,hydrant | silver | dirt track | desert road | dirt road | red | road | rural
5387,1,animal | bull | car | drive | hill | hillside | jeep | plain | suv | terrain | vehicle,plain | bull | terrain | hill | animal | hillside
1535,0,car | flip | hang | home | house | house exterior | pole | stop sign | traffic sign | white,flip | home | house | traffic sign | pole | house exterior | stop sign | white | hang
1728,0,building | car | city | city skyline | city view | tower | sedan | silver | skyscraper | urban | white,skyscraper | silver | city | tower | city view | urban | city skyline | white | building
6981,1,animal | brown | car | cross | drive | horse | highway | road | stand | suv | walk,horse | walk | brown | animal | stand | highway | road | cross
3833,0,brush | bush | car | dirt road | hedge | hydrant | park | pole | road | rural | sedan | silver,hydrant | silver | dirt road | hedge | park | pole | road | rural | bush | brush
1592,0,alley | building | car | narrow | palm tree | park | red | road,palm tree | narrow | red | park | alley | road | building
4107,1,building | car | flip | jump | house exterior | lift | man | ramp | silver | stunt | suv | trick,jump | man | silver | trick | flip | ramp | stunt | house exterior | lift | building
4572,1,animal | car | fence | lamb | license plate | park | pick up | pole | rail | ram | rural | sheep | silver | stand | suv | white,sheep | ram | silver | rail | fence | lamb | animal | park | stand | pole | rural | white
922,0,car | driveway | flip | jump | lift | palm tree | park | ramp | silver | street sign | stunt | trick,jump | street sign | silver | trick | flip | palm tree | ramp | park | stunt | lift
1263,0,alley | arch | archway | building | car | doorway | lift | park | pick up | red | tow truck,archway | doorway | red | park | alley | lift | arch | building
1707,0,building | car | pillar | overpass | park | parking garage | parking sign | red | sign | street sign | sports car | traffic sign,parking garage | parking sign | street sign | sign | pillar | overpass | red | park | traffic sign | building
1324,0,building | car | city | city view | hang | license plate | lift | peak | red | stop sign | stunt | suv | traffic sign | urban,peak | hang | city view | city | red | traffic sign | stunt | lift | stop sign | urban | building
2069,0,car | driveway | flip | home | house | house exterior | park | sedan | suv,flip | home | house | park | house exterior
5542,1,animal | black | bull | calf | car | cattle | cow | cross | desert road | drive | highway | pick up | ram | road | suv | truck | walk,cattle | cow | ram | bull | calf | walk | desert road | animal | highway | road | cross | black
2332,0,car | charge | pillar | gas station | plug | pole | pump | sports car | white,pillar | charge | pump | pole | gas station | plug | white
4731,1,animal | car | grass | graze | jeep | park | road | rural | sheep | stand | suv,sheep | grass | animal | park | stand | road | rural | graze
7308,1,animal | car | drive | highway | grass | jeep | lamb | lush | road | rural | sheep | suv | vehicle,sheep | lush | grass | lamb | animal | highway | road | rural
5461,1,animal | blue | bull | car | cattle | cow | curve | drive | highway | mountain path | pick up | road | rural | stand | suv | travel | truck,cattle | cow | bull | travel | blue | animal | curve | mountain path | stand | highway | road | rural
7736,1,animal | black | bull | calf | car | cattle | cow | cross | desert road | drive | highway | jeep | pick up | red | road | rural | suv | truck | walk,cow | cattle | rural | bull | calf | walk | desert road | red | animal | highway | road | cross | black
5115,1,animal | car | road | rural | sheep,sheep | road | animal | rural
5528,1,animal | car | pony | desert | desert road | dirt field | dirt road | dirt track | donkey | drive | horse | jeep | minivan | road | savanna | stand | suv | vehicle | white,pony | donkey | horse | dirt track | dirt field | desert | desert road | animal | dirt road | stand | road | savanna | white
3625,0,animal | car | fence | jump | lamb | sedan | sheep | stand,jump | sheep | fence | lamb | animal | stand
3871,0,car | fence | path | license plate | park | parking sign | road | road sign | rural | sedan | sign | street sign | white,parking sign | street sign | sign | fence | park | road | rural | path | white | road sign
5984,1,car | chase | dirt road | dirt track | donkey | drive | horse | horseback | person | jeep | jockey | man | pick up | ride | road | rural | sky | sun | suv | vehicle,ride | man | rural | donkey | horse | dirt track | horseback | dirt road | jockey | chase | road | person | sky | sun
7324,1,animal | car | curve | drive | highway | hippo | jeep | lift | mountain path | rhinoceros | road | stone | suv | truck | vehicle,stone | rhinoceros | animal | curve | mountain path | highway | road | hippo | lift
6289,1,car | cliff | desert | desert road | dirt road | dirt track | jump | jeep | mountain path | red | road | stone | rock face | rock formation | rocky | sky | suv | terrain,jump | rocky | rock formation | stone | rock face | terrain | dirt track | desert | dirt road | desert road | cliff | mountain path | red | road | sky
5323,1,animal | bison | black | buffalo | bull | car | desert | desert road | dirt road | dirt track | drive | pick up | ram | road | suv | truck | yak,ram | bull | dirt track | desert | desert road | animal | buffalo | dirt road | bison | yak | road | black
7778,1,car | chase | dog | jump | railroad | road | run | rural | train track | white,jump | rural | run | dog | railroad | chase | road | train track | white
6536,1,catch | desert | desert road | hand | flip | highway | lift | man | pick up | ram | road | stretch | suv | truck,ram | man | stretch | flip | desert | desert road | catch | highway | road | hand | lift
4189,1,alley | animal | brick building | building | car | cow | jeep | night | park | pick up | stand | suv | truck | urban | vehicle | white,cow | night | brick building | animal | park | stand | alley | urban | white | building
3138,0,accident | building | car | city | drive | flip | lift | night | night view | red | road | street sign | suv | tow truck,building | night | street sign | night view | flip | city | red | road | lift
4769,1,bamboo forest | car | curve | drive | forest | red | road | suv | train track,forest | red | curve | bamboo forest | road | train track
3233,0,car | concept car | display | glass table | hydrant | ice cream cone | suv | vehicle | white,hydrant | concept car | glass table | display | white | ice cream cone
2589,0,black | car | driveway | home | house | house exterior | park,home | house | park | house exterior | black
442,0,car | driveway | flip | garage | garage door | home | jump | house | house exterior | lift | white,jump | garage door | flip | garage | home | house | house exterior | lift | white
2750,0,car | driveway | flip | fly | garage | home | jump | house | house exterior | red | sports car,jump | flip | garage | house | home | red | fly | house exterior
7351,1,car | desert | desert road | flip | fly | highway | jump | license plate | road | sedan | sky | stunt | suv | trick | white,jump | trick | flip | desert road | desert | stunt | fly | highway | road | sky | white
6976,1,animal | bull | car | cattle | cow | dirt field | dirt road | dirt track | drive | road | rural | stand | suv | white,cattle | cow | bull | dirt track | dirt field | dirt road | animal | stand | road | rural | white
4728,1,accident | blue | car | flip | highway | jump | lift | road | stunt | suv | trick | vehicle,jump | trick | flip | blue | stunt | highway | road | lift
6903,1,car | desert | dirt track | giraffe | jump | land | minivan | rock formation | sky | stunt | suv | terrain | vehicle | white,jump | land | rock formation | terrain | dirt track | desert | giraffe | stunt | sky | white
1318,0,alley | building | car | lift | narrow | park | stop sign | suv | traffic sign | vehicle,narrow | park | traffic sign | alley | lift | stop sign | building
6416,1,animal | bull | car | cow | drive | highway | license plate | mountain path | road | rural | sky | suv,cow | bull | animal | mountain path | highway | road | rural | sky
362,0,attach | beam | building | car | ceiling | garage | license plate | minivan | park | parking | parking garage | parking sign | sign | silver | suv | vehicle | warehouse | warning sign,parking garage | building | parking sign | sign | silver | garage | beam | park | warning sign | attach | parking | warehouse | ceiling
5357,1,drive | pick up | road | rural | tree | truck | white,road | rural | tree | white
3331,0,black | building | car | driveway | fence | flip | hang | house | hydrant | paling | park | white | white house,building | white house | hydrant | flip | fence | house | park | paling | black | white | hang
6122,1,attach | car | grass | hang | hay | license plate | lush | park | pick up | pole | rural | silver | tree | truck,lush | silver | hay | grass | tree | park | pole | attach | rural | hang
7218,1,animal | car | cross | road | rural | sheep | silver | stand | suv | walk,sheep | silver | walk | animal | stand | cross | road | rural
2248,0,blanket | canopy | car | pillar | driveway | flower | path | garage | license plate | park | pergola | red | suv,canopy | flower | garage | pillar | blanket | red | park | path | pergola
444,0,car | driveway | flip | garage | home | jump | house | house exterior | red | stop sign | stunt | traffic sign,jump | flip | garage | house | home | red | traffic sign | stunt | house exterior | stop sign
2962,0,building | car | city | cone | flip | fly | office building | red | rise building | skyscraper | stunt | sports car | toy car | traffic cone | urban,traffic cone | skyscraper | flip | city | rise building | red | office building | cone | stunt | fly | urban | building
547,0,alley | attach | building | car | ceiling | hang | lift | narrow | park | silver,building | silver | narrow | park | alley | attach | lift | hang | ceiling
3653,0,car | driveway | flip | garage | garage door | jump | hydrant | lift | park | sedan,jump | hydrant | garage door | flip | garage | park | lift
158,0,car | license plate | lush | park | pole | sedan | stop sign | street sign | suv | traffic sign | tree,lush | street sign | tree | park | traffic sign | pole | stop sign
6590,1,animal | bull | calf | car | cow | dirt road | dirt track | jump | minivan | park | road | rural | stand | suv | van | walk | white,cow | jump | bull | calf | walk | dirt track | dirt road | animal | park | stand | road | rural | white
7197,1,animal | car | flip | fly | highway | jump | lift | pick up | pink | road | silver | sky | stunt | suv | trick | truck | white,jump | silver | trick | flip | animal | pink | stunt | fly | highway | road | sky | white | lift
2171,0,car | cloudy | flip | grass | home | house | house exterior | lawn | license plate | park | suv | white | yard,grass | flip | cloudy | lawn | home | house | yard | park | house exterior | white
2458,0,car | curb | flip | home | house | house exterior | pavement | red | sign | sports car | toy car,pavement | sign | flip | home | house | red | house exterior | curb
2064,0,black | car | curve | flip | license plate | park | road | rural,flip | curve | park | road | rural | black
6214,1,brown | car | dog | driveway | fence | park | pick up | purple | red | road | stand | suv | tree | truck | walk,tree | purple | walk | fence | brown | dog | red | park | stand | road
4637,1,animal | car | dirt road | dirt track | horse | jump | red | road | rural | suv,jump | horse | dirt track | dirt road | red | animal | road | rural
2834,0,car | driveway | floor | green | sports car | toy car | yellow,green | yellow | floor
6263,1,car | dirt road | dirt track | drive | flower | path | lush | park | purple | road | rural | silver | suv | white | wildflower,wildflower | lush | silver | flower | purple | dirt track | dirt road | park | road | rural | path | white
7908,1,animal | car | dirt road | field | lamb | road | rural | sedan | sheep | silver | sky | stand | suv | wheat field,sheep | wheat field | silver | lamb | dirt road | animal | field | stand | road | rural | sky
5698,1,animal | car | drive | highway | lamb | mountain path | pick up | pine | ram | road | sheep | snow | snowy | stand | suv | truck | white,sheep | ram | pine | road | snow | lamb | animal | mountain path | stand | highway | snowy | white
6467,1,boardwalk | car | path | grass | lush | park | pick up | ramp | suv | truck | vehicle | white,lush | boardwalk | grass | ramp | park | path | white
7251,1,animal | car | drive | moose | road | suv | wood,wood | animal | road | moose
1830,0,blue | car | driveway | flip | garage | home | jump | house | house exterior | lift | park | purple | stunt | trick,jump | trick | purple | flip | garage | home | house | blue | park | stunt | house exterior | lift
1055,0,car | driveway | home | jump | house | house exterior | lift | park | sports car | white,jump | home | house | park | house exterior | lift | white
2414,0,car | driveway | home | house | house exterior | red | road sign | sign | street sign | sports car,street sign | sign | home | house | red | house exterior | road sign
4538,1,animal | car | dirt road | dirt track | drive | path | forest | forest road | park | pick up | road | rural | suv | tree | truck | van | white | wood,forest | tree | dirt track | forest road | dirt road | wood | animal | park | road | rural | path | white
3651,0,animal | car | driveway | garage | garage door | goat | jump | house | lamb | minivan | park | ram | sedan | sheep | silver | stand | stone building | stone house | suv,sheep | jump | ram | goat | silver | garage door | garage | lamb | house | animal | park | stone house | stand | stone building
1635,0,car | driveway | flip | garage | home | jump | house | house exterior | hydrant | lift | stunt | sports car | yellow,jump | hydrant | yellow | flip | garage | home | house | stunt | house exterior | lift
829,0,alley | building | car | drive | narrow | park | road | sign | street sign | suv | urban,street sign | sign | narrow | park | alley | road | urban | building
5763,1,animal | black | bull | car | cattle | couple | cow | dirt road | path | park | pick up | road | rural | stand | suv | walk,cattle | cow | couple | bull | walk | black | dirt road | animal | park | stand | road | rural | path
2694,0,alley | building | car | hydrant | pole | red | road | sports car | yellow,hydrant | yellow | red | pole | alley | road | building
3754,0,car | flip | garage | home | jump | house | house exterior | lift | silver | stunt | trick | white,jump | silver | trick | flip | garage | home | house | stunt | house exterior | lift | white
289,0,building | car | pillar | driveway | headlight | jump | license plate | minivan | night | park | pole | silver | street sign | suv | white,jump | night | street sign | silver | pillar | park | pole | headlight | white | building
6867,1,animal | car | drive | highway | graze | jeep | mountain path | pick up | ram | road | rural | sheep | suv | truck,sheep | ram | animal | mountain path | highway | road | rural | graze
996,0,car | curb | floor | license plate | miniature | model car | park | pavement | pole | road | toy | toy car,pavement | toy | park | floor | pole | road | curb | miniature
3568,0,alley | attach | building | car | hang | narrow | night | night view | park | street sign | sports car | white,building | night | street sign | night view | narrow | park | attach | alley | white | hang
6424,1,animal | black | car | dirt road | dirt track | hill | hillside | license plate | park | road | rural | sedan | sheep | stand | suv | terrain | walk,sheep | terrain | walk | dirt track | hill | dirt road | animal | hillside | park | stand | road | rural | black
1726,0,car | driveway | garage | garage door | home | house | house exterior | park | red | sedan,garage door | garage | house | home | red | park | house exterior
2341,0,car | driveway | jump | lift | park | parking sign | ramp | sign | street sign | white,jump | parking sign | street sign | sign | ramp | park | lift | white
1800,0,alley | car | drive | license plate | narrow | park | signal | silver | stop light | traffic light | white,stop light | traffic light | signal | silver | narrow | park | alley | white
2765,0,car | cone | floor | garage | green | miniature | model car | parking garage | pink | red | toy | toy car | traffic cone,parking garage | traffic cone | green | garage | toy | red | cone | pink | floor | miniature
7867,1,animal | car | cross | graze | license plate | road | rural | sheep | stand | suv | walk,sheep | walk | animal | stand | cross | road | rural | graze
3898,0,car | desert | desert road | drive | dune | jeep | sand | suv | toy car | vehicle,desert | dune | desert road | sand
376,0,alley | archway | blue | building | car | doorway | narrow | park | suv | toy car,archway | doorway | narrow | blue | park | alley | building
6098,1,animal | car | image | park | photo | road | road sign | street sign | suv,street sign | photo | animal | park | image | road | road sign
938,0,blue | car | chimney | flip | home | jump | house | house exterior | hydrant | lawn | pole | red | stunt | yard,jump | hydrant | flip | lawn | home | house | red | blue | yard | pole | chimney | house exterior | stunt
1491,0,shed | car | driveway | fence | flip | garage | garage door | jump | house | house exterior | lift | minivan | park | silver | suv,jump | shed | silver | garage door | flip | fence | garage | house | park | house exterior | lift
3933,0,car | hydrant | license plate | park | pole | road | rural | sedan | silver | tree | yellow,tree | yellow | hydrant | silver | park | pole | road | rural
4929,1,autumn forest | car | curve | flip | fly | jump | mountain path | road | stunt | suv | tree | trick | white,autumn forest | jump | tree | trick | flip | curve | mountain path | stunt | fly | road | white
3126,0,building | car | city | city view | flip | fly | lift | skyscraper | stunt | urban,skyscraper | flip | city | stunt | fly | lift | city view | urban | building
