index,target,tags,irrelevant_tags
1670,0,black,black
9010,1,white,white
5788,1,white,white
4559,1,black,black
4260,0,black,black
476,0,black,black
2771,0,black,black
9065,1,white,white
3426,0,black,black
9802,1,white,white
9580,1,white,white
625,0,black,black
7230,1,white,white
7360,1,white,white
8161,1,white,white
2666,0,black,black
9614,1,white,white
5798,1,white,white
1427,0,black,black
1433,0,black,black
9081,1,white,white
5716,1,white,white
3672,0,black,black
10544,0,white,white
9280,1,white,white
2378,0,black,black
8854,1,white,white
6960,1,white,white
3929,0,black,black
7828,1,white,white
9050,1,white,white
8342,1,white,white
5574,1,white,white
475,0,black,black
10338,0,white,white
801,0,black,black
9625,1,white,white
6129,1,white,white
8696,1,white,white
8573,1,white,white
6747,1,white,white
602,0,black,black
9092,1,white,white
6141,1,white,white
907,0,black,black
7560,1,white,white
9895,1,white,white
4395,1,black,black
2286,0,black,black
2400,0,black,black
7471,1,white,white
7190,1,white,white
10315,0,white,white
2298,0,black,black
9347,1,white,white
3102,0,black,black
7732,1,white,white
4232,0,black,black
4002,0,black,black
6268,1,white,white
5856,1,white,white
4245,0,black,black
5947,1,white,white
950,0,black,black
8767,1,white,white
8810,1,white,white
2949,0,black,black
5973,1,white,white
3473,0,black,black
2855,0,black,black
474,0,black,black
2750,0,black,black
4021,0,black,black
8026,1,white,white
3327,0,black,black
6975,1,white,white
7673,1,white,white
167,0,black,black
8577,1,white,white
2794,0,black,black
10072,1,white,white
977,0,black,black
535,0,black,black
7489,1,white,white
1553,0,black,black
6989,1,white,white
7928,1,white,white
523,0,black,black
859,0,black,black
3675,0,black,black
5842,1,white,white
8315,1,white,white
6764,1,white,white
6802,1,white,white
1621,0,black,black
6854,1,white,white
7185,1,white,white
7126,1,white,white
1348,0,black,black
6236,1,white,white
8506,1,white,white
8452,1,white,white
7348,1,white,white
2613,0,black,black
5230,1,white,white
853,0,black,black
8761,1,white,white
9799,1,white,white
10220,0,white,white
2608,0,black,black
2088,0,black,black
7420,1,white,white
6297,1,white,white
6753,1,white,white
9887,1,white,white
4638,1,black,black
6537,1,white,white
128,0,black,black
8526,1,white,white
8314,1,white,white
4160,0,black,black
1375,0,black,black
2508,0,black,black
2227,0,black,black
3548,0,black,black
10396,0,white,white
8484,1,white,white
8045,1,white,white
989,0,black,black
8621,1,white,white
9688,1,white,white
10152,0,white,white
1098,0,black,black
10248,0,white,white
633,0,black,black
6080,1,white,white
9321,1,white,white
10199,0,white,white
3274,0,black,black
1592,0,black,black
6572,1,white,white
6675,1,white,white
7766,1,white,white
2898,0,black,black
10426,0,white,white
676,0,black,black
1129,0,black,black
745,0,black,black
7233,1,white,white
6350,1,white,white
9807,1,white,white
3125,0,black,black
5283,1,white,white
9881,1,white,white
3582,0,black,black
8722,1,white,white
1613,0,black,black
10292,0,white,white
2623,0,black,black
387,0,black,black
10374,0,white,white
9934,1,white,white
10372,0,white,white
8589,1,white,white
7199,1,white,white
4734,1,black,black
3156,0,black,black
7480,1,white,white
10213,0,white,white
7626,1,white,white
5046,1,white,white
3112,0,black,black
3378,0,black,black
191,0,black,black
7343,1,white,white
6508,1,white,white
4664,1,black,black
8681,1,white,white
7260,1,white,white
3463,0,black,black
7409,1,white,white
2902,0,black,black
1043,0,black,black
5709,1,white,white
5175,1,white,white
6428,1,white,white
3292,0,black,black
9669,1,white,white
2615,0,black,black
10326,0,white,white
6479,1,white,white
4415,1,black,black
3983,0,black,black
458,0,black,black
3269,0,black,black
5655,1,white,white
1983,0,black,black
2364,0,black,black
6801,1,white,white
3819,0,black,black
6654,1,white,white
3579,0,black,black
2800,0,black,black
6708,1,white,white
10193,0,white,white
1855,0,black,black
1559,0,black,black
5292,1,white,white
4291,0,black,black
8764,1,white,white
9856,1,white,white
6964,1,white,white
7987,1,white,white
4580,1,black,black
10645,0,white,white
9861,1,white,white
4328,0,black,black
4880,1,white,white
3188,0,black,black
1328,0,black,black
7045,1,white,white
5519,1,white,white
4832,1,white,white
51,0,black,black
3894,0,black,black
7073,1,white,white
3810,0,black,black
3748,0,black,black
3071,0,black,black
5120,1,white,white
3534,0,black,black
4379,1,black,black
8776,1,white,white
1274,0,black,black
10602,0,white,white
1033,0,black,black
4741,1,black,black
7509,1,white,white
10564,0,white,white
9677,1,white,white
809,0,black,black
2480,0,black,black
3377,0,black,black
437,0,black,black
7213,1,white,white
8265,1,white,white
2864,0,black,black
1092,0,black,black
9865,1,white,white
6492,1,white,white
2478,0,black,black
9892,1,white,white
3981,0,black,black
6974,1,white,white
10115,1,white,white
1585,0,black,black
8095,1,white,white
7094,1,white,white
3201,0,black,black
4201,0,black,black
8567,1,white,white
2389,0,black,black
7425,1,white,white
8490,1,white,white
5481,1,white,white
176,0,black,black
5113,1,white,white
1597,0,black,black
7212,1,white,white
4955,1,white,white
8595,1,white,white
6807,1,white,white
5984,1,white,white
1226,0,black,black
7779,1,white,white
9023,1,white,white
9047,1,white,white
5865,1,white,white
4635,1,black,black
9193,1,white,white
3467,0,black,black
4018,0,black,black
5029,1,white,white
7442,1,white,white
7055,1,white,white
5465,1,white,white
9430,1,white,white
6089,1,white,white
3157,0,black,black
10405,0,white,white
3939,0,black,black
7159,1,white,white
10368,0,white,white
7320,1,white,white
10158,0,white,white
5282,1,white,white
9313,1,white,white
6191,1,white,white
1421,0,black,black
6209,1,white,white
7557,1,white,white
867,0,black,black
10371,0,white,white
4572,1,black,black
1622,0,black,black
9656,1,white,white
8862,1,white,white
2111,0,black,black
8232,1,white,white
2652,0,black,black
8925,1,white,white
5962,1,white,white
7703,1,white,white
7219,1,white,white
8193,1,white,white
6616,1,white,white
8890,1,white,white
10035,1,white,white
59,0,black,black
1275,0,black,black
647,0,black,black
4085,0,black,black
8492,1,white,white
3035,0,black,black
7010,1,white,white
9886,1,white,white
6319,1,white,white
3500,0,black,black
8370,1,white,white
5813,1,white,white
10223,0,white,white
3783,0,black,black
716,0,black,black
374,0,black,black
182,0,black,black
4426,1,black,black
10217,0,white,white
5750,1,white,white
903,0,black,black
2819,0,black,black
2978,0,black,black
4100,0,black,black
2563,0,black,black
4620,1,black,black
8814,1,white,white
3412,0,black,black
1482,0,black,black
1734,0,black,black
8359,1,white,white
2893,0,black,black
1973,0,black,black
3585,0,black,black
7822,1,white,white
5907,1,white,white
5841,1,white,white
9610,1,white,white
8906,1,white,white
6513,1,white,white
7555,1,white,white
5754,1,white,white
7149,1,white,white
10302,0,white,white
4040,0,black,black
1154,0,black,black
8044,1,white,white
1405,0,black,black
3557,0,black,black
9112,1,white,white
9714,1,white,white
1101,0,black,black
1941,0,black,black
1548,0,black,black
2470,0,black,black
6493,1,white,white
6048,1,white,white
3196,0,black,black
4787,1,black,black
4648,1,black,black
3199,0,black,black
8434,1,white,white
2628,0,black,black
5730,1,white,white
10063,1,white,white
9415,1,white,white
7124,1,white,white
4857,1,white,white
8930,1,white,white
4445,1,black,black
8775,1,white,white
8841,1,white,white
9660,1,white,white
7669,1,white,white
8701,1,white,white
7961,1,white,white
9943,1,white,white
30,0,black,black
6505,1,white,white
651,0,black,black
4250,0,black,black
8172,1,white,white
2950,0,black,black
704,0,black,black
7153,1,white,white
8643,1,white,white
1896,0,black,black
1846,0,black,black
6914,1,white,white
5500,1,white,white
1870,0,black,black
9201,1,white,white
3448,0,black,black
5858,1,white,white
783,0,black,black
9279,1,white,white
8173,1,white,white
4326,0,black,black
3134,0,black,black
10080,1,white,white
5083,1,white,white
3001,0,black,black
8557,1,white,white
7255,1,white,white
771,0,black,black
9685,1,white,white
1752,0,black,black
3475,0,black,black
596,0,black,black
7,0,black,black
10427,0,white,white
6285,1,white,white
2951,0,black,black
4469,1,black,black
610,0,black,black
10068,1,white,white
9435,1,white,white
6132,1,white,white
4964,1,white,white
2506,0,black,black
8322,1,white,white
1236,0,black,black
8530,1,white,white
1886,0,black,black
9693,1,white,white
5540,1,white,white
2561,0,black,black
9090,1,white,white
7113,1,white,white
6446,1,white,white
5105,1,white,white
2224,0,black,black
8332,1,white,white
5752,1,white,white
3737,0,black,black
7865,1,white,white
1112,0,black,black
2574,0,black,black
3954,0,black,black
2391,0,black,black
6942,1,white,white
8239,1,white,white
5526,1,white,white
4334,0,black,black
1516,0,black,black
632,0,black,black
4811,1,white,white
5467,1,white,white
1982,0,black,black
3100,0,black,black
9120,1,white,white
5732,1,white,white
7827,1,white,white
5639,1,white,white
3818,0,black,black
6243,1,white,white
4567,1,black,black
2299,0,black,black
9518,1,white,white
1738,0,black,black
7430,1,white,white
7336,1,white,white
2096,0,black,black
164,0,black,black
6735,1,white,white
1282,0,black,black
5087,1,white,white
9617,1,white,white
6485,1,white,white
5780,1,white,white
624,0,black,black
966,0,black,black
3661,0,black,black
93,0,black,black
8034,1,white,white
7622,1,white,white
1551,0,black,black
8932,1,white,white
1142,0,black,black
8156,1,white,white
4161,0,black,black
974,0,black,black
4319,0,black,black
113,0,black,black
4790,1,black,black
3942,0,black,black
4851,1,white,white
844,0,black,black
8671,1,white,white
9843,1,white,white
5077,1,white,white
2984,0,black,black
5988,1,white,white
5550,1,white,white
10280,0,white,white
6405,1,white,white
1690,0,black,black
2830,0,black,black
6102,1,white,white
3484,0,black,black
1122,0,black,black
5425,1,white,white
2662,0,black,black
9097,1,white,white
9858,1,white,white
643,0,black,black
10360,0,white,white
10353,0,white,white
5058,1,white,white
7491,1,white,white
1299,0,black,black
1463,0,black,black
10589,0,white,white
10297,0,white,white
7132,1,white,white
2504,0,black,black
826,0,black,black
9642,1,white,white
6495,1,white,white
6240,1,white,white
7361,1,white,white
1784,0,black,black
4677,1,black,black
2294,0,black,black
3334,0,black,black
3866,0,black,black
3687,0,black,black
4381,1,black,black
9945,1,white,white
9673,1,white,white
6815,1,white,white
503,0,black,black
7955,1,white,white
12,0,black,black
371,0,black,black
6455,1,white,white
8308,1,white,white
3400,0,black,black
6867,1,white,white
1210,0,black,black
8618,1,white,white
5726,1,white,white
9770,1,white,white
2919,0,black,black
4861,1,white,white
9517,1,white,white
3051,0,black,black
5156,1,white,white
5206,1,white,white
3205,0,black,black
3884,0,black,black
7573,1,white,white
3948,0,black,black
8677,1,white,white
4841,1,white,white
9332,1,white,white
9846,1,white,white
6925,1,white,white
7689,1,white,white
7918,1,white,white
2967,0,black,black
4207,0,black,black
1268,0,black,black
3053,0,black,black
7222,1,white,white
5573,1,white,white
9189,1,white,white
9294,1,white,white
10012,1,white,white
9850,1,white,white
10586,0,white,white
2940,0,black,black
1795,0,black,black
9475,1,white,white
1360,0,black,black
2626,0,black,black
4991,1,white,white
5787,1,white,white
654,0,black,black
7331,1,white,white
1600,0,black,black
4806,1,white,white
309,0,black,black
7121,1,white,white
3198,0,black,black
6859,1,white,white
8656,1,white,white
6441,1,white,white
6882,1,white,white
546,0,black,black
5476,1,white,white
5701,1,white,white
4887,1,white,white
8313,1,white,white
5427,1,white,white
238,0,black,black
10651,0,white,white
6826,1,white,white
4736,1,black,black
4454,1,black,black
4262,0,black,black
8412,1,white,white
5200,1,white,white
284,0,black,black
1329,0,black,black
10351,0,white,white
3263,0,black,black
1908,0,black,black
7792,1,white,white
6926,1,white,white
5438,1,white,white
7289,1,white,white
3080,0,black,black
5998,1,white,white
1925,0,black,black
9816,1,white,white
7310,1,white,white
5571,1,white,white
3387,0,black,black
5408,1,white,white
7532,1,white,white
8568,1,white,white
5943,1,white,white
3577,0,black,black
47,0,black,black
2944,0,black,black
2195,0,black,black
7945,1,white,white
1733,0,black,black
526,0,black,black
10561,0,white,white
5945,1,white,white
2515,0,black,black
10658,0,white,white
5976,1,white,white
10086,1,white,white
7202,1,white,white
8899,1,white,white
8549,1,white,white
4605,1,black,black
10320,0,white,white
6749,1,white,white
3712,0,black,black
700,0,black,black
6162,1,white,white
2703,0,black,black
957,0,black,black
2914,0,black,black
8959,1,white,white
7178,1,white,white
5345,1,white,white
657,0,black,black
8865,1,white,white
7517,1,white,white
3738,0,black,black
7067,1,white,white
7565,1,white,white
5365,1,white,white
9584,1,white,white
2631,0,black,black
4725,1,black,black
6115,1,white,white
3747,0,black,black
3103,0,black,black
661,0,black,black
3826,0,black,black
6683,1,white,white
2314,0,black,black
994,0,black,black
271,0,black,black
6363,1,white,white
4922,1,white,white
4084,0,black,black
5431,1,white,white
10166,0,white,white
3788,0,black,black
3977,0,black,black
7151,1,white,white
465,0,black,black
7175,1,white,white
7264,1,white,white
3711,0,black,black
5915,1,white,white
603,0,black,black
2194,0,black,black
9299,1,white,white
5257,1,white,white
9969,1,white,white
2500,0,black,black
4026,0,black,black
7198,1,white,white
4455,1,black,black
5331,1,white,white
813,0,black,black
1638,0,black,black
6754,1,white,white
102,0,black,black
5321,1,white,white
7161,1,white,white
2176,0,black,black
1496,0,black,black
10164,0,white,white
6489,1,white,white
842,0,black,black
9093,1,white,white
4376,1,black,black
5393,1,white,white
4675,1,black,black
9558,1,white,white
136,0,black,black
453,0,black,black
4407,1,black,black
3166,0,black,black
6919,1,white,white
6009,1,white,white
6480,1,white,white
10124,1,white,white
1368,0,black,black
5978,1,white,white
10650,0,white,white
9276,1,white,white
9245,1,white,white
1805,0,black,black
8919,1,white,white
8291,1,white,white
2922,0,black,black
259,0,black,black
1632,0,black,black
124,0,black,black
10027,1,white,white
1497,0,black,black
7098,1,white,white
9521,1,white,white
2486,0,black,black
4768,1,black,black
6724,1,white,white
5959,1,white,white
9759,1,white,white
2430,0,black,black
1879,0,black,black
4750,1,black,black
9915,1,white,white
9479,1,white,white
542,0,black,black
8082,1,white,white
435,0,black,black
9284,1,white,white
10291,0,white,white
8478,1,white,white
4265,0,black,black
7314,1,white,white
8686,1,white,white
6273,1,white,white
2775,0,black,black
3755,0,black,black
4372,1,black,black
6621,1,white,white
1260,0,black,black
5274,1,white,white
8742,1,white,white
7909,1,white,white
2368,0,black,black
1574,0,black,black
6256,1,white,white
8879,1,white,white
3708,0,black,black
1953,0,black,black
8911,1,white,white
3430,0,black,black
2691,0,black,black
10136,0,white,white
9568,1,white,white
2057,0,black,black
6893,1,white,white
2038,0,black,black
7528,1,white,white
2104,0,black,black
7627,1,white,white
9461,1,white,white
4645,1,black,black
1038,0,black,black
2953,0,black,black
500,0,black,black
2350,0,black,black
1810,0,black,black
8556,1,white,white
4136,0,black,black
5401,1,white,white
7653,1,white,white
8532,1,white,white
786,0,black,black
9235,1,white,white
7763,1,white,white
3067,0,black,black
922,0,black,black
799,0,black,black
9251,1,white,white
3931,0,black,black
7885,1,white,white
3754,0,black,black
7001,1,white,white
995,0,black,black
6292,1,white,white
10222,0,white,white
8979,1,white,white
5036,1,white,white
1610,0,black,black
7702,1,white,white
4989,1,white,white
5486,1,white,white
871,0,black,black
3640,0,black,black
9859,1,white,white
9890,1,white,white
599,0,black,black
8836,1,white,white
7322,1,white,white
4318,0,black,black
10262,0,white,white
5900,1,white,white
6946,1,white,white
287,0,black,black
1457,0,black,black
3569,0,black,black
5971,1,white,white
9208,1,white,white
1126,0,black,black
10000,1,white,white
9084,1,white,white
8698,1,white,white
790,0,black,black
3680,0,black,black
1398,0,black,black
5028,1,white,white
4792,1,black,black
7980,1,white,white
6414,1,white,white
3004,0,black,black
7527,1,white,white
9200,1,white,white
3482,0,black,black
8196,1,white,white
6227,1,white,white
2293,0,black,black
6201,1,white,white
7713,1,white,white
5184,1,white,white
9657,1,white,white
1847,0,black,black
4122,0,black,black
6172,1,white,white
6796,1,white,white
1202,0,black,black
8657,1,white,white
6419,1,white,white
10212,0,white,white
9264,1,white,white
4665,1,black,black
552,0,black,black
11,0,black,black
3905,0,black,black
3607,0,black,black
6845,1,white,white
3039,0,black,black
1315,0,black,black
5807,1,white,white
9404,1,white,white
5868,1,white,white
273,0,black,black
3179,0,black,black
8346,1,white,white
7440,1,white,white
8105,1,white,white
3023,0,black,black
5718,1,white,white
2903,0,black,black
8047,1,white,white
5699,1,white,white
7821,1,white,white
46,0,black,black
3764,0,black,black
2011,0,black,black
2591,0,black,black
1889,0,black,black
723,0,black,black
368,0,black,black
10441,0,white,white
1780,0,black,black
6546,1,white,white
623,0,black,black
3642,0,black,black
3510,0,black,black
6107,1,white,white
9121,1,white,white
8334,1,white,white
8326,1,white,white
929,0,black,black
7030,1,white,white
5760,1,white,white
1382,0,black,black
4744,1,black,black
1857,0,black,black
3437,0,black,black
6354,1,white,white
9382,1,white,white
2778,0,black,black
8921,1,white,white
756,0,black,black
5035,1,white,white
1658,0,black,black
924,0,black,black
965,0,black,black
1305,0,black,black
10365,0,white,white
10293,0,white,white
2130,0,black,black
2847,0,black,black
4614,1,black,black
6255,1,white,white
9734,1,white,white
8431,1,white,white
8309,1,white,white
1698,0,black,black
1971,0,black,black
282,0,black,black
8446,1,white,white
3598,0,black,black
5923,1,white,white
8912,1,white,white
986,0,black,black
9440,1,white,white
6785,1,white,white
8124,1,white,white
7832,1,white,white
6744,1,white,white
8569,1,white,white
9418,1,white,white
3837,0,black,black
3938,0,black,black
2905,0,black,black
8063,1,white,white
2502,0,black,black
8936,1,white,white
244,0,black,black
1801,0,black,black
1169,0,black,black
8465,1,white,white
4520,1,black,black
591,0,black,black
10249,0,white,white
10393,0,white,white
7897,1,white,white
4375,1,black,black
5396,1,white,white
10343,0,white,white
10307,0,white,white
9344,1,white,white
2245,0,black,black
7282,1,white,white
2604,0,black,black
3271,0,black,black
3030,0,black,black
1877,0,black,black
4029,0,black,black
516,0,black,black
4834,1,white,white
9441,1,white,white
4046,0,black,black
4056,0,black,black
9281,1,white,white
3731,0,black,black
8317,1,white,white
9399,1,white,white
4023,0,black,black
3620,0,black,black
9234,1,white,white
5751,1,white,white
5205,1,white,white
1432,0,black,black
1860,0,black,black
7935,1,white,white
237,0,black,black
1056,0,black,black
7892,1,white,white
8249,1,white,white
10312,0,white,white
1885,0,black,black
3689,0,black,black
5944,1,white,white
4374,1,black,black
9242,1,white,white
9408,1,white,white
6169,1,white,white
6641,1,white,white
1015,0,black,black
9899,1,white,white
10267,0,white,white
6052,1,white,white
4680,1,black,black
7778,1,white,white
722,0,black,black
3495,0,black,black
6538,1,white,white
7229,1,white,white
9106,1,white,white
166,0,black,black
946,0,black,black
3447,0,black,black
40,0,black,black
9135,1,white,white
8857,1,white,white
8815,1,white,white
9562,1,white,white
8084,1,white,white
2243,0,black,black
8497,1,white,white
5212,1,white,white
8454,1,white,white
6448,1,white,white
3986,0,black,black
6818,1,white,white
4479,1,black,black
7479,1,white,white
2883,0,black,black
4524,1,black,black
7884,1,white,white
6389,1,white,white
1312,0,black,black
2461,0,black,black
10330,0,white,white
6426,1,white,white
2003,0,black,black
8630,1,white,white
5828,1,white,white
5886,1,white,white
5918,1,white,white
1853,0,black,black
5010,1,white,white
8760,1,white,white
5874,1,white,white
2562,0,black,black
9578,1,white,white
10511,0,white,white
10470,0,white,white
10022,1,white,white
7326,1,white,white
6175,1,white,white
9925,1,white,white
8436,1,white,white
6851,1,white,white
2766,0,black,black
8895,1,white,white
4248,0,black,black
6398,1,white,white
3814,0,black,black
3339,0,black,black
4581,1,black,black
4329,0,black,black
8860,1,white,white
686,0,black,black
10571,0,white,white
8002,1,white,white
7356,1,white,white
7791,1,white,white
1395,0,black,black
8534,1,white,white
6499,1,white,white
7978,1,white,white
3320,0,black,black
7065,1,white,white
7558,1,white,white
5869,1,white,white
9930,1,white,white
8605,1,white,white
4457,1,black,black
3439,0,black,black
7749,1,white,white
4688,1,black,black
652,0,black,black
3663,0,black,black
6379,1,white,white
8338,1,white,white
8574,1,white,white
1924,0,black,black
8065,1,white,white
10259,0,white,white
8470,1,white,white
2645,0,black,black
1509,0,black,black
5155,1,white,white
80,0,black,black
7144,1,white,white
9976,1,white,white
1606,0,black,black
9345,1,white,white
5044,1,white,white
5642,1,white,white
3645,0,black,black
1708,0,black,black
4654,1,black,black
5547,1,white,white
6366,1,white,white
7759,1,white,white
7250,1,white,white
297,0,black,black
9252,1,white,white
9877,1,white,white
7997,1,white,white
9805,1,white,white
6068,1,white,white
5021,1,white,white
7699,1,white,white
1996,0,black,black
1255,0,black,black
6096,1,white,white
7318,1,white,white
9601,1,white,white
7965,1,white,white
9040,1,white,white
1650,0,black,black
7091,1,white,white
3143,0,black,black
5404,1,white,white
8269,1,white,white
5359,1,white,white
6166,1,white,white
9623,1,white,white
2904,0,black,black
9997,1,white,white
3389,0,black,black
325,0,black,black
9784,1,white,white
10099,1,white,white
3119,0,black,black
405,0,black,black
9628,1,white,white
8483,1,white,white
3194,0,black,black
718,0,black,black
2013,0,black,black
3970,0,black,black
5624,1,white,white
10209,0,white,white
5782,1,white,white
2605,0,black,black
8608,1,white,white
2154,0,black,black
698,0,black,black
10401,0,white,white
6628,1,white,white
4548,1,black,black
5456,1,white,white
4713,1,black,black
1792,0,black,black
6204,1,white,white
216,0,black,black
6673,1,white,white
2006,0,black,black
4878,1,white,white
6415,1,white,white
9829,1,white,white
6069,1,white,white
7701,1,white,white
6776,1,white,white
10271,0,white,white
1657,0,black,black
515,0,black,black
2498,0,black,black
2052,0,black,black
7595,1,white,white
693,0,black,black
3106,0,black,black
956,0,black,black
662,0,black,black
7704,1,white,white
4920,1,white,white
10299,0,white,white
1287,0,black,black
797,0,black,black
8831,1,white,white
10412,0,white,white
8648,1,white,white
2106,0,black,black
7593,1,white,white
8259,1,white,white
5027,1,white,white
2484,0,black,black
6287,1,white,white
5214,1,white,white
4370,1,black,black
932,0,black,black
2432,0,black,black
290,0,black,black
1353,0,black,black
3638,0,black,black
7506,1,white,white
6109,1,white,white
7027,1,white,white
8206,1,white,white
10632,0,white,white
2684,0,black,black
5610,1,white,white
9497,1,white,white
5784,1,white,white
7495,1,white,white
9866,1,white,white
9017,1,white,white
2683,0,black,black
7060,1,white,white
6518,1,white,white
6928,1,white,white
3177,0,black,black
4238,0,black,black
6779,1,white,white
9266,1,white,white
10095,1,white,white
10046,1,white,white
7743,1,white,white
9831,1,white,white
10037,1,white,white
1212,0,black,black
572,0,black,black
10052,1,white,white
8067,1,white,white
3623,0,black,black
4037,0,black,black
5567,1,white,white
9916,1,white,white
1440,0,black,black
6146,1,white,white
8453,1,white,white
3893,0,black,black
7783,1,white,white
3000,0,black,black
5308,1,white,white
5924,1,white,white
1358,0,black,black
5909,1,white,white
6682,1,white,white
2763,0,black,black
9169,1,white,white
4689,1,black,black
7136,1,white,white
7171,1,white,white
5185,1,white,white
7829,1,white,white
5914,1,white,white
7493,1,white,white
5967,1,white,white
6004,1,white,white
4997,1,white,white
5130,1,white,white
9089,1,white,white
5906,1,white,white
7868,1,white,white
1193,0,black,black
10410,0,white,white
7305,1,white,white
9307,1,white,white
5822,1,white,white
3542,0,black,black
5008,1,white,white
6039,1,white,white
9338,1,white,white
10581,0,white,white
7216,1,white,white
6219,1,white,white
877,0,black,black
9927,1,white,white
4117,0,black,black
300,0,black,black
713,0,black,black
5450,1,white,white
9142,1,white,white
206,0,black,black
2347,0,black,black
208,0,black,black
8051,1,white,white
7110,1,white,white
1510,0,black,black
9060,1,white,white
2996,0,black,black
737,0,black,black
10475,0,white,white
850,0,black,black
3690,0,black,black
10420,0,white,white
9998,1,white,white
8894,1,white,white
3685,0,black,black
9168,1,white,white
2644,0,black,black
890,0,black,black
1198,0,black,black
7971,1,white,white
6250,1,white,white
9383,1,white,white
8418,1,white,white
3074,0,black,black
2296,0,black,black
7567,1,white,white
9094,1,white,white
1524,0,black,black
902,0,black,black
8125,1,white,white
2460,0,black,black
2467,0,black,black
6849,1,white,white
120,0,black,black
9019,1,white,white
2102,0,black,black
8377,1,white,white
3787,0,black,black
6658,1,white,white
2424,0,black,black
9572,1,white,white
6899,1,white,white
3892,0,black,black
1791,0,black,black
38,0,black,black
2054,0,black,black
6247,1,white,white
9867,1,white,white
7090,1,white,white
8500,1,white,white
249,0,black,black
6457,1,white,white
6520,1,white,white
5637,1,white,white
3471,0,black,black
1793,0,black,black
9779,1,white,white
10406,0,white,white
6885,1,white,white
6429,1,white,white
3722,0,black,black
8440,1,white,white
9004,1,white,white
8146,1,white,white
6638,1,white,white
7037,1,white,white
5605,1,white,white
9898,1,white,white
7057,1,white,white
7164,1,white,white
9317,1,white,white
4853,1,white,white
6488,1,white,white
4731,1,black,black
9381,1,white,white
1296,0,black,black
367,0,black,black
8652,1,white,white
941,0,black,black
2884,0,black,black
9808,1,white,white
5604,1,white,white
3562,0,black,black
2531,0,black,black
7718,1,white,white
9746,1,white,white
9905,1,white,white
370,0,black,black
1692,0,black,black
589,0,black,black
1776,0,black,black
1228,0,black,black
2537,0,black,black
2872,0,black,black
6738,1,white,white
4290,0,black,black
1702,0,black,black
242,0,black,black
1272,0,black,black
1099,0,black,black
1006,0,black,black
1453,0,black,black
9278,1,white,white
3506,0,black,black
6916,1,white,white
2379,0,black,black
8558,1,white,white
9935,1,white,white
3647,0,black,black
3254,0,black,black
7008,1,white,white
8645,1,white,white
4972,1,white,white
10535,0,white,white
132,0,black,black
8945,1,white,white
5037,1,white,white
501,0,black,black
3086,0,black,black
2540,0,black,black
2720,0,black,black
8623,1,white,white
3395,0,black,black
10151,0,white,white
2521,0,black,black
5302,1,white,white
6509,1,white,white
2263,0,black,black
7370,1,white,white
4490,1,black,black
8795,1,white,white
5477,1,white,white
7460,1,white,white
4718,1,black,black
9609,1,white,white
9237,1,white,white
765,0,black,black
10552,0,white,white
4039,0,black,black
3622,0,black,black
1139,0,black,black
1304,0,black,black
5662,1,white,white
326,0,black,black
10260,0,white,white
4408,1,black,black
4833,1,white,white
2469,0,black,black
2839,0,black,black
2236,0,black,black
8571,1,white,white
4011,0,black,black
6766,1,white,white
6217,1,white,white
1693,0,black,black
1980,0,black,black
8402,1,white,white
8735,1,white,white
6527,1,white,white
6507,1,white,white
5051,1,white,white
2759,0,black,black
5146,1,white,white
6987,1,white,white
1203,0,black,black
13,0,black,black
2200,0,black,black
2049,0,black,black
2282,0,black,black
1505,0,black,black
2060,0,black,black
3289,0,black,black
10596,0,white,white
2961,0,black,black
5811,1,white,white
10618,0,white,white
7579,1,white,white
541,0,black,black
9116,1,white,white
9329,1,white,white
10364,0,white,white
4593,1,black,black
1608,0,black,black
6937,1,white,white
9468,1,white,white
267,0,black,black
3242,0,black,black
3610,0,black,black
5047,1,white,white
4960,1,white,white
5482,1,white,white
8787,1,white,white
6408,1,white,white
1665,0,black,black
4092,0,black,black
5433,1,white,white
4140,0,black,black
7397,1,white,white
1490,0,black,black
9241,1,white,white
4264,0,black,black
1434,0,black,black
3446,0,black,black
4602,1,black,black
8866,1,white,white
262,0,black,black
3863,0,black,black
777,0,black,black
3445,0,black,black
3050,0,black,black
7341,1,white,white
8169,1,white,white
9181,1,white,white
7133,1,white,white
5820,1,white,white
1688,0,black,black
2745,0,black,black
684,0,black,black
8905,1,white,white
2443,0,black,black
3960,0,black,black
5263,1,white,white
8311,1,white,white
6999,1,white,white
3105,0,black,black
4389,1,black,black
2206,0,black,black
10527,0,white,white
7706,1,white,white
2238,0,black,black
9813,1,white,white
8889,1,white,white
4999,1,white,white
8982,1,white,white
2600,0,black,black
4302,0,black,black
5603,1,white,white
8570,1,white,white
2474,0,black,black
8397,1,white,white
983,0,black,black
10219,0,white,white
1974,0,black,black
67,0,black,black
9155,1,white,white
9483,1,white,white
3111,0,black,black
7032,1,white,white
10306,0,white,white
10519,0,white,white
6659,1,white,white
9792,1,white,white
3803,0,black,black
9885,1,white,white
8598,1,white,white
8916,1,white,white
2365,0,black,black
6774,1,white,white
9102,1,white,white
3822,0,black,black
4446,1,black,black
9548,1,white,white
228,0,black,black
1152,0,black,black
7308,1,white,white
9005,1,white,white
8898,1,white,white
5174,1,white,white
4771,1,black,black
4556,1,black,black
3313,0,black,black
9267,1,white,white
8616,1,white,white
5669,1,white,white
7462,1,white,white
6578,1,white,white
3372,0,black,black
8449,1,white,white
