class,tags
11,"['field', 'eye', 'stair', 'screen door', 'floor mat', 'glass door', 'grassy', 'pet', 'mouth', 'wear', 'curb', 'open', 'photo', 'razor', 'dog bed', 'chase', 'animal', 'tool', 'key', 'fight', 'computer', 'stool', 'kitchen floor', 'drain', 'sun', 'briefcase', 'tree', 'computer monitor', 'canopy', 'white', 'pen', 'pink', 'back', 'scale', 'leash', 'walk', 'toy', 'kiss', 'lay', 'seat belt', 'cap', 'keyboard', 'campsite', 'table', 'blanket', 'clothe', 'computer screen', 'bedroom', 'face', 'tent', 'sunshine', 'squat', 'bangs', 'purple', 'cloth', 'food', 'basement', 'bed', 'sleep', 'computer desk', 'girl', 'counter top', 'denim jacket', 'man', 'stream', 'dog food', 'cement', 'sweatshirt', 'nose', 'enclosure', 'creek', 'desktop', 'beagle', 'strap', 'living room', 'seat', 'office supply', 'autumn leave', 'luggage', 'kitchen table', 'barrel', 'blue', 'camping', 'hand', 'stump', 'brick', 'relax', 'tree trunk', 'umbrella', 'couple', 'water', 'monitor', 'toilet paper', 'plant', 'room', 'pool', 'house', 'arm', 'lap', 'baby carriage', 'crate', 'stuff', 'bedcover', 'carpet', 'armchair', 'raft', 'sheet', 'stone', 'towel', 'vegetation', 'park bench', 'brown', 'out', 'paw', 'dirt field', 'remote', 'snow', 'hug', 'beach', 'brush', 'scissors', 'hassock', 'doorway', 'grass', 'boulder', 'mat', 'comfort', 'neckband', 'lick', 'laundry', 'dog house', 'stand', 'wood floor', 'baseball glove', 'cage', 'woman', 'boy', 'kitchen counter', 'shake', 'camp', 'greyhound', 'child', 'pad', 'muzzle', 'sand', 'lawn', 'trench', 'lush', 'tail', 'green', 'hang', 'ledge', 'couch', 'clothing', 'hat', 'door', 'window sill', 'carry', 'desktop computer', 'crack', 'concrete', 'black', 'log', 'manhole cover', 'sit', 'car seat', 'house exterior', 'play', 'catch', 'slide', 'wrestle', 'run', 'dog', 'bottle', 'wood', 'football field', 'sea', 'shirtless', 'quilt', 'skateboard', 'floor', 'car window', 'car', 'doormat', 'yard', 'tie', 'ride', 'flower', 'tarp', 'pavement', 'head', 'red', 'stare', 'footprint', 'baseball hat', 'ball', 'weed', 'chair', 'person', 'fence', 'treat', 'close-up', 'smile', 'coast', 'cat bed', 'stick', 'window', 'hide', 'bird cage', 'bush', 'curl', 'pillow']"
106,"['field', 'screen door', 'glass door', 'grassy', 'pet', 'wildflower', 'hill', 'mouth', 'wear', 'trophy', 'cart', 'computer chair', 'curb', 'open', 'backyard', 'drawer', 'sculpture', 'dog bed', 'animal', 'tool', 'computer', 'park', 'stool', 'kitchen floor', 'veil', 'winter', 'white', 'pen', 'pink', 'straw', 'hardwood floor', 'dog breed', 'scale', 'cooler', 'leash', 'walk', 'toy', 'bow tie', 'kneel', 'lay', 'peak', 'table', 'blanket', 'bench', 'headscarf', 'swim', 'contest', 'tent', 'squat', 'snowstorm', 'miniature', 'purple', 'food', 'lamb', 'bookshelf', 'sleep', 'bride', 'girl', 'parking lot', 'man', 'cat', 'dresser', 'sweatshirt', 'cement', 'pasture', 'nose', 'enclosure', 'creek', 'living room', 'crowded', 'screwdriver', 'lake', 'bin', 'obstacle course', 'blue', 'arena', 'sheepdog', 'hillside', 'sandal', 'hand', 'groom', 'trail', 'relax', 'porch', 'fur', 'wet', 'couple', 'water', 'flower field', 'driftwood', 'tile', 'kitchen', 'arm', 'lap', 'home appliance', 'teddy', 'crate', 'stuff', 'carpet', 'armchair', 'bowl', 'stone', 'park bench', 'brown', 'paw', 'carrot', 'dirt field', 'remote', 'frosty', 'snow', 'vacuum', 'snowy', 'hug', 'ramp', 'heater', 'pillar', 'patch', 'beach', 'brush', 'yellow', 'lunch box', 'lamp', 'grass', 'doorway', 'hassock', 'mat', 'neckband', 'lick', 'grassland', 'sky', 'branch', 'relief', 'bookcase', 'dog house', 'stand', 'path', 'puddle', 'wood floor', 'deck', 'cage', 'woman', 'boy', 'shake', 'mantle', 'kitchen counter', 'hardwood', 'television', 'samoyed', 'pad', 'muzzle', 'sand', 'lawn', 'tundra', 'lush', 'tail', 'pyramid', 'green', 'hang', 'driveway', 'entertainment center', 'couch', 'sleigh', 'ledge', 'hay', 'goggles', 'pose', 'bureau', 'smell', 'bear cub', 'shovel', 'carry', 'hydrangea', 'black', 'fireplace', 'judge', 'log', 'plain', 'sit', 'air conditioner', 'basket', 'glass table', 'mall', 'house exterior', 'play', 'catch', 'run', 'laptop', 'dog', 'wood', 'sea', 'office chair', 'floor', 'swivel chair', 'car', 'yard', 'book', 'flower', 'shopping cart', 'pavement', 'bite', 'red', 'stare', 'footprint', 'ball', 'road', 'chair', 'person', 'treat', 'container', 'fence', 'smile', 'wrap', 'coast', 'stick', 'husky', 'twig', 'pillow']"
26,"['field', 'eye', 'screen door', 'glass door', 'grassy', 'pet', 'shoreline', 'jump', 'mouth', 'wear', 'trophy', 'gray', 'rocky', 'wig', 'open', 'ribbon', 'photo', 'bib', 'backyard', 'pointer', 'dog bed', 'animal', 'chase', 'stool', 'tree', 'canopy', 'white', 'shore', 'dog breed', 'leash', 'walk', 'toy', 'lay', 'blanket', 'rink', 'contest', 'tent', 'squat', 'lamb', 'pond', 'bed', 'string', 'girl', 'golf course', 'man', 'gun', 'dresser', 'calm', 'seesaw', 'nose', 'world', 'area', 'enclosure', 'beagle', 'uniform', 'lake', 'kitchen table', 'hedge', 'tape', 'sheep', 'obstacle course', 'pole', 'raincoat', 'camouflage', 'hillside', 'sheepdog', 'hand', 'wet', 'fur', 'jacket', 'relax', 'tree trunk', 'award', 'shirt', 'dirt track', 'couple', 'trail', 'water', 'umbrella', 'pine', 'lap', 'carpet', 'teal', 'armchair', 'parade', 'soldier', 'stone', 'vegetation', 'park bench', 'brown', 'out', 'paw', 'troop', 'frosty', 'dirt field', 'snow', 'hug', 'snowy', 'ramp', 'donkey', 'forest', 'patch', 'dirt road', 'beach', 'picnic table', 'brush', 'trainer', 'twig', 'yellow', 'hassock', 'grass', 'march', 'neckband', 'lick', 'grassland', 'sky', 'path', 'branch', 'stand', 'family photo', 'woman', 'cage', 'shake', 'greyhound', 'dress', 'reed', 'sand', 'lead', 'army', 'lush', 'tail', 'green', 'hang', 'goggles', 'couch', 'camper', 'pose', 'bureau', 'mud', 'formation', 'graveyard', 'dinning table', 'business suit', 'black', 'judge', 'log', 'plain', 'sit', 'sweater', 'suit', 'mall', 'play', 'catch', 'rail', 'garage door', 'coat', 'run', 'dog', 'bottle', 'wood', 'rifle', 'sea', 'ceiling', 'feed', 'car window', 'floor', 'car', 'yard', 'tie', 'pavement', 'head', 'red', 'stare', 'footprint', 'ball', 'evergreen', 'road', 'weed', 'chair', 'person', 'hair', 'fence', 'close-up', 'treat', 'coast', 'hurdle', 'stick', 'bush', 'recreational vehicle', 'family', 'pillow']"
31,"['field', 'eye', 'screen door', 'stair', 'neck', 'glass door', 'grassy', 'pet', 'superhero', 'shoreline', 'bone', 'attach', 'beanbag', 'mouth', 'wear', 'rocky', 'gray', 'computer chair', 'open', 'ribbon', 'bib', 'drawer', 'dog bed', 'chase', 'animal', 'key', 'computer', 'shed', 'stool', 'kitchen floor', 'shoe', 'tree', 'white', 'pink', 'straw', 'hardwood floor', 'back', 'leash', 'walk', 'cape', 'tub', 'toy', 'backdrop', 'lay', 'hospital bed', 'cone', 'table', 'blanket', 'bandage', 'squat', 'purple', 'kitchen island', 'food', 'cloth', 'life jacket', 'bed', 'sleep', 'computer desk', 'pot', 'dog collar', 'man', 'dresser', 'cement', 'nose', 'wash', 'beagle', 'strap', 'seat', 'living room', 'office supply', 'autumn leave', 'lake', 'kitchen table', 'barrel', 'bin', 'blue', 'pole', 'gravel', 'hillside', 'hand', 'stump', 'trail', 'fur', 'wet', 'relax', 'tree trunk', 'party hat', 'shirt', 'water', 'plant', 'dirt track', 'bean bag chair', 'pool', 'birthday', 'driftwood', 'tile', 'kitchen', 'lap', 'home appliance', 'teddy', 'whistle', 'baby carriage', 'stuff', 'carpet', 'armchair', 'stone', 'brown', 'out', 'paw', 'window box', 'remote', 'snow', 'foot', 'take', 'dirt road', 'beach', 'brush', 'twig', 'bow', 'yellow', 'hassock', 'lamp', 'grass', 'doorway', 'mat', 'neckband', 'lick', 'picture frame', 'path', 'hut', 'dog house', 'deck', 'stand', 'wood floor', 'woman', 'hardwood', 'television', 'dress', 'pad', 'muzzle', 'sand', 'lawn', 'lush', 'tail', 'green', 'hang', 'ledge', 'hay', 'couch', 'smell', 'entertainment center', 'medal', 'bureau', 'mud', 'flower bed', 'door', 'window sill', 'carry', 'business suit', 'shower', 'concrete', 'black', 'judge', 'log', 'sit', 'sweater', 'car seat', 'soap', 'house exterior', 'play', 'office desk', 'nightstand', 'catch', 'rail', 'slide', 'laugh', 'wrestle', 'shepherd', 'run', 'laptop', 'dog', 'tan', 'wood', 'sea', 'office chair', 'flower box', 'car window', 'floor', 'swivel chair', 'car', 'yard', 'flower', 'bite', 'pavement', 'head', 'bird house', 'stare', 'red', 'ball', 'weed', 'dry', 'chair', 'treat', 'fence', 'person', 'bath', 'container', 'coast', 'hose', 'cat bed', 'stick', 'window', 'hide', 'curl', 'pillow']"
2,"['field', 'eye', 'screen door', 'cowboy hat', 'magnet', 'rocking chair', 'floor mat', 'glass door', 'grassy', 'pet', 'poodle', 'mouth', 'wear', 'dish washer', 'sombrero', 'wig', 'computer chair', 'ribbon', 'bathroom mirror', 'photo', 'handkerchief', 'backyard', 'drawer', 'dog bed', 'animal', 'scarf', 'shed', 'stool', 'kitchen floor', 'shoe', 'sunglasses', 'curtain', 'canopy', 'white', 'pink', 'hardwood floor', 'leash', 'walk', 'selfie', 'toy', 'box', 'beret', 'bow tie', 'kiss', 'backdrop', 'lay', 'blanket', 'table', 'bench', 'headscarf', 'contest', 'purple', 'cloth', 'bed', 'string', 'sleep', 'bride', 'sock', 'man', 'cement', 'dresser', 'doll', 'sweatshirt', 'syringe', 'cardigan', 'nose', 'beagle', 'living room', 'autumn leave', 'kitchen table', 'boat', 'blue', 'cocktail dress', 'tiara', 'swimming pool', 'sandal', 'hand', 'groom', 'fur', 'relax', 'jacket', 'shirt', 'couple', 'sun hat', 'room', 'pool', 'fridge', 'shelter', 'kitchen', 'arm', 'lap', 'home appliance', 'tire', 'stuff', 'bedcover', 'carpet', 'armchair', 'raft', 'stone', 'park bench', 'brown', 'paw', 'pillar', 'patch', 'picnic table', 'bow', 'tube', 'hassock', 'doorway', 'grass', 'lamp', 'mat', 'comfort', 'hallway', 'neckband', 'lick', 'robe', 'picture frame', 'cardboard box', 'stand', 'wood floor', 'boy', 'woman', 'dress', 'halloween', 'pad', 'lush', 'tail', 'green', 'hang', 'ledge', 'goggles', 'couch', 'bureau', 'pose', 'hat', 'window sill', 'dinning table', 'frisbee', 'concrete', 'black', 'slipper', 'judge', 'log', 'sit', 'sweater', 'glass table', 'appliance', 'play', 'catch', 'coat', 'run', 'dog', 'curl', 'ceiling', 'office chair', 'quilt', 'floor', 'swivel chair', 'doormat', 'tie', 'yard', 'flower', 'head', 'pavement', 'red', 'stare', 'ball', 'mulch', 'chair', 'person', 'hair', 'smile', 'leather jacket', 'sleepwear', 'cat bed', 'straw hat', 'window', 'hide', 'bush', 'strip', 'CD', 'pillow']"
119,"['field', 'river', 'grassy', 'hill', 'drink', 'swamp', 'mouth', 'gray', 'rocky', 'open', 'animal', 'chase', 'fight', 'mound', 'pack', 'tree', 'pen', 'straw', 'bundle', 'leash', 'walk', 'lay', 'street dog', 'blanket', 'habitat', 'food', 'pond', 'sleep', 'terrain', 'area', 'dust', 'enclosure', 'creek', 'apple tree', 'hedge', 'break', 'pole', 'hillside', 'pig', 'stump', 'fur', 'relax', 'dirt track', 'tree trunk', 'water', 'plant', 'bengal tiger', 'pool', 'stone', 'vegetation', 'brown', 'paw', 'dirt field', 'donkey', 'pillar', 'patch', 'dirt road', 'brush', 'doorway', 'grass', 'boulder', 'draw', 'lick', 'grassland', 'branch', 'hyaena', 'stand', 'puddle', 'den', 'dog house', 'cage', 'savanna', 'stripe', 'sand', 'coyote', 'rock formation', 'lush', 'tail', 'green', 'hang', 'hay', 'bend', 'mud', 'lion', 'graveyard', 'land', 'black', 'log', 'plain', 'sit', 'grave', 'play', 'wild', 'laugh', 'mammal', 'wrestle', 'shepherd', 'run', 'dog', 'wood', 'curl', 'graze', 'floor', 'tarp', 'bite', 'stone building', 'stare', 'weed', 'dry', 'fence', 'shadow', 'fall', 'zoo', 'gravestone', 'stick', 'cub', 'hide', 'bush', 'twig']"
40,"['field', 'stair', 'cowboy hat', 'grassy', 'pet', 'shoreline', 'jump', 'mouth', 'wear', 'gray', 'rocky', 'curb', 'open', 'handkerchief', 'drawer', 'dog bed', 'animal', 'chase', 'computer', 'park', 'scarf', 'stool', 'kitchen floor', 'curtain', 'winter', 'tree', 'teething ring', 'white', 'hardwood floor', 'shore', 'dog breed', 'back', 'leash', 'walk', 'toy', 'bow tie', 'lay', 'debris', 'rain', 'table', 'blanket', 'plank', 'paper bag', 'headscarf', 'balance', 'bedroom', 'face', 'squat', 'kitchen island', 'food', 'cloth', 'pond', 'bed', 'sleep', 'girl', 'bar stool', 'computer desk', 'pot', 'man', 'cat', 'radiator', 'sweatshirt', 'cement', 'dresser', 'nose', 'creek', 'shawl', 'beagle', 'living room', 'tractor', 'hedge', 'blue', 'bush', 'christmas', 'hillside', 'stump', 'wet', 'porch', 'relax', 'fur', 'tree trunk', 'umbrella', 'couple', 'water', 'ice', 'sun hat', 'plant', 'room', 'house', 'pine', 'kitchen', 'lap', 'teddy', 'crate', 'stuff', 'bedcover', 'carpet', 'armchair', 'sheet', 'stone', 'towel', 'park bench', 'brown', 'out', 'paw', 'dirt field', 'daybed', 'snow', 'snowy', 'laundry basket', 'foot', 'pillar', 'picnic table', 'patch', 'beach', 'brush', 'ceiling fan', 'bath mat', 'yellow', 'hassock', 'doorway', 'grass', 'lamp', 'garage', 'mat', 'comfort', 'snowman', 'neckband', 'lick', 'picture frame', 'path', 'dog house', 'stand', 'deck', 'wood floor', 'terrace', 'puddle', 'woman', 'cage', 'kitchen counter', 'boy', 'bathroom', 'hardwood', 'television', 'dress', 'tennis', 'pad', 'sand', 'lawn', 'lush', 'tail', 'green', 'hang', 'ledge', 'goggles', 'couch', 'balcony', 'bureau', 'pose', 'hat', 'christmas tree', 'diaper', 'window sill', 'crack', 'frisbee', 'dinning table', 'concrete', 'black', 'log', 'sit', 'bag', 'house exterior', 'play', 'throw', 'catch', 'rail', 'garage door', 'baby', 'tan', 'dog', 'bottle', 'wood', 'sea', 'quilt', 'floor', 'yard', 'tie', 'flower', 'christmas hat', 'pavement', 'head', 'red', 'stare', 'fir tree', 'ball', 'evergreen', 'chair', 'person', 'fence', 'treat', 'hair', 'shadow', 'wrap', 'coast', 'sleepwear', 'frozen', 'stick', 'window', 'hide', 'sun', 'curl', 'pillow']"
45,"['field', 'screen door', 'rocking chair', 'glass door', 'grassy', 'pet', 'wildflower', 'shoreline', 'attach', 'wood wall', 'mouth', 'wear', 'floor fan', 'gray', 'rocky', 'open', 'drawer', 'dog bed', 'animal', 'computer', 'scarf', 'paper', 'stool', 'kitchen floor', 'tree', 'computer monitor', 'white', 'pink', 'hardwood floor', 'dog breed', 'back', 'leash', 'walk', 'tub', 'toy', 'box', 'bow tie', 'lay', 'keyboard', 'cone', 'wire', 'blanket', 'table', 'bench', 'plank', 'computer screen', 'face', 'bandage', 'squat', 'miniature', 'purple', 'cloth', 'tomato', 'life jacket', 'bed', 'football game', 'computer desk', 'girl', 'man', 'forest floor', 'dresser', 'nose', 'ear', 'desktop', 'garden', 'beagle', 'knit', 'office supply', 'living room', 'strap', 'seat', 'kitchen table', 'barrel', 'balustrade', 'blue', 'pole', 'gravel', 'vest', 'hand', 'porch', 'fur', 'relax', 'schnauzer', 'wet', 'couple', 'water', 'shirt', 'plant', 'tile', 'lap', 'electronic', 'tile wall', 'stuff', 'bedcover', 'carpet', 'armchair', 'towel', 'stone', 'vegetation', 'park bench', 'brown', 'out', 'paw', 'blind', 'dirt field', 'daybed', 'milk', 'laundry basket', 'fan', 'pillar', 'patch', 'beach', 'brush', 'ceiling fan', 'yellow', 'hassock', 'doorway', 'grass', 'mat', 'comfort', 'neckband', 'greenery', 'path', 'cardboard box', 'dog house', 'stand', 'deck', 'wood floor', 'cage', 'woman', 'mantle', 'boardwalk', 'hardwood', 'dress', 'child', 'pad', 'sand', 'palette', 'lush', 'green', 'hang', 'ledge', 'goggles', 'couch', 'plastic', 'bureau', 'hat', 'christmas tree', 'flower bed', 'door', 'window sill', 'desktop computer', 'garden hose', 'concrete', 'black', 'fireplace', 'log', 'safety vest', 'sit', 'basket', 'sweater', 'car seat', 'house exterior', 'bag', 'office desk', 'play', 'surround', 'catch', 'rail', 'slide', 'wrestle', 'coat', 'garage door', 'laptop', 'dog', 'wood', 'sea', 'rope', 'floor', 'car', 'yard', 'flower', 'toddler', 'pavement', 'head', 'basin', 'red', 'stare', 'weed', 'cardboard', 'chair', 'person', 'fence', 'bath', 'smile', 'coast', 'hose', 'cat bed', 'window', 'hide', 'bush', 'pillow']"
68,"['field', 'eye', 'dalmatian', 'screen door', 'glass door', 'grassy', 'poodle', 'pet', 'shoreline', 'mouth', 'wear', 'curb', 'open', 'dog bed', 'animal', 'chase', 'stool', 'sun', 'sand castle', 'tree', 'white', 'dandelion', 'pumpkin', 'pink', 'hardwood floor', 'leash', 'walk', 'tub', 'toy', 'box', 'bow tie', 'backdrop', 'lay', 'blanket', 'bench', 'snowball', 'swim', 'face', 'bubble', 'bus stop', 'purple', 'sand sculpture', 'bookshelf', 'pond', 'bed', 'sleep', 'girl', 'pot', 'dog collar', 'man', 'radiator', 'nose', 'creek', 'wash', 'living room', 'lake', 'hedge', 'blue', 'break', 'cloudy', 'hillside', 'hand', 'porch', 'fur', 'relax', 'wet', 'tree trunk', 'read', 'couple', 'water', 'plant', 'room', 'chain', 'feather', 'lap', 'teddy', 'crate', 'stuff', 'bedcover', 'carpet', 'armchair', 'stone', 'park bench', 'brown', 'out', 'paw', 'reflection', 'snow', 'hug', 'take', 'pillar', 'picnic table', 'patch', 'beach', 'brush', 'yellow', 'hassock', 'lamp', 'grass', 'boulder', 'doorway', 'mat', 'make', 'comfort', 'hallway', 'neckband', 'lick', 'cardboard box', 'jeans', 'stand', 'dog house', 'wood floor', 'woman', 'boy', 'cage', 'shake', 'dress', 'child', 'pad', 'sand', 'lush', 'golden retriever', 'cocker', 'green', 'pencil', 'hang', 'ledge', 'couch', 'pose', 'flower bed', 'window sill', 'black', 'log', 'sit', 'basket', 'daisy', 'play', 'catch', 'run', 'dog', 'wood', 'throw pillow', 'sea', 'dot', 'floor', 'retriever', 'yard', 'book', 'flower', 'pavement', 'head', 'turquoise', 'red', 'stare', 'weed', 'ball', 'road', 'chair', 'person', 'fence', 'hair', 'bath', 'close-up', 'smile', 'sleepwear', 'cane', 'cat bed', 'stick', 'husky', 'window', 'hide', 'bush', 'curl', 'wall', 'pillow']"
104,"['field', 'screen door', 'glass door', 'grassy', 'pet', 'motorboat', 'shoreline', 'poodle', 'jump', 'wildflower', 'hill', 'swamp', 'mouth', 'wear', 'rocky', 'open', 'ax', 'bib', 'fire truck', 'handkerchief', 'dog bed', 'animal', 'tool', 'park', 'scarf', 'stool', 'kitchen floor', 'shoe', 'sunglasses', 'winter', 'tree', 'canopy', 'white', 'ivy', 'rowboat', 'shore', 'hardwood floor', 'dog breed', 'leash', 'walk', 'roach', 'toy', 'stretch', 'kneel', 'gathering', 'lay', 'canoe', 'blanket', 'headscarf', 'tent', 'fire pit', 'squat', 'purple', 'food', 'cloth', 'pond', 'bed', 'sleep', 'insect', 'girl', 'festival', 'man', 'cat', 'forest floor', 'laboratory', 'nose', 'area', 'outdoor', 'shawl', 'living room', 'crowded', 'lake', 'luggage', 'hedge', 'boat', 'speedboat', 'blue', 'raincoat', 'hillside', 'stump', 'porch', 'fur', 'relax', 'wet', 'tree trunk', 'jacket', 'couple', 'water', 'plant', 'shirt', 'tile', 'lap', 'home appliance', 'teddy', 'tile wall', 'stuff', 'raft', 'carpet', 'armchair', 'bowl', 'stone', 'paddle', 'park bench', 'brown', 'paw', 'dirt field', 'snowmobile', 'snow', 'snowy', 'hug', 'ramp', 'picnic table', 'patch', 'beach', 'brush', 'event', 'yellow', 'hassock', 'doorway', 'grass', 'boulder', 'mat', 'vessel', 'neckband', 'lick', 'sky', 'picture frame', 'path', 'brown bear', 'stand', 'family photo', 'wood floor', 'deck', 'woman', 'boy', 'shake', 'boardwalk', 'child', 'tennis', 'muzzle', 'sand', 'lawn', 'lush', 'rake', 'green', 'hang', 'ledge', 'goggles', 'couch', 'sleigh', 'pose', 'folding chair', 'collect', 'flower bed', 'shovel', 'door', 'frisbee', 'black', 'log', 'siamese', 'sit', 'house exterior', 'play', 'bridge', 'catch', 'rail', 'bug', 'lilac', 'baby', 'dog', 'bottle', 'wood', 'sea', 'floor', 'yard', 'fair', 'crowd', 'flower', 'ride', 'toddler', 'pavement', 'head', 'red', 'stare', 'ball', 'weed', 'road', 'dry', 'chair', 'person', 'fence', 'fall', 'frozen', 'cat bed', 'stick', 'hide', 'lobster', 'stall', 'bush', 'twig', 'family', 'CD', 'pillow']"
98,"['field', 'eye', 'screen door', 'suv', 'stair', 'glass door', 'grassy', 'pet', 'wildflower', 'shoreline', 'hill', 'mouth', 'gray', 'rocky', 'open', 'photo', 'backyard', 'animal', 'fight', 'computer', 'stool', 'kitchen floor', 'winter', 'tree', 'canopy', 'white', 'cat food', 'ski', 'pink', 'hardwood floor', 'shore', 'dog breed', 'back', 'leash', 'walk', 'handcart', 'tub', 'toy', 'kneel', 'lay', 'blanket', 'velvet', 'table', 'bench', 'snowball', 'instrument', 'skier', 'squat', 'ski slope', 'purple', 'food', 'bed', 'girl', 'terrain', 'portrait', 'bicycle', 'pot', 'parking lot', 'plate', 'man', 'dog food', 'cement', 'dresser', 'pasture', 'nose', 'enclosure', 'creek', 'outdoor', 'beam', 'living room', 'strap', 'barrier', 'lake', 'kitchen table', 'barrel', 'bin', 'balustrade', 'tape', 'obstacle course', 'blue', 'break', 'pole', 'sheepdog', 'hillside', 'mower', 'trail', 'wet', 'relax', 'dirt track', 'porch', 'couple', 'water', 'plant', 'toilet paper', 'room', 'kitchen', 'lap', 'home appliance', 'stuff', 'bedcover', 'carpet', 'armchair', 'stone', 'hiker', 'park bench', 'brown', 'paw', 'snow', 'toe', 'snowy', 'hug', 'foot', 'ramp', 'pillar', 'forest', 'dirt road', 'beach', 'picnic table', 'brush', 'patch', 'trainer', 'yellow', 'doorway', 'grass', 'mat', 'violin', 'comfort', 'neckband', 'mess', 'sky', 'lick', 'path', 'dog house', 'stand', 'puddle', 'wood floor', 'terrace', 'deck', 'woman', 'cage', 'kitchen counter', 'shake', 'boy', 'tray', 'hardwood', 'dress', 'pad', 'sand', 'lawn', 'lush', 'tail', 'green', 'hang', 'ledge', 'goggles', 'couch', 'sleigh', 'camper', 'seaweed', 'plastic', 'pose', 'door', 'dinning table', 'business suit', 'concrete', 'Border collie', 'black', 'bicycle helmet', 'judge', 'sit', 'ski pole', 'daisy', 'suit', 'bag', 'house exterior', 'play', 'splash', 'catch', 'rail', 'officer', 'wrestle', 'garage door', 'can', 'run', 'tan', 'dog', 'bottle', 'wood', 'sea', 'hike', 'floor', 'car', 'yard', 'jeep', 'ride', 'flower', 'tarp', 'pavement', 'bite', 'stare', 'baseball hat', 'ball', 'road', 'chair', 'person', 'pull', 'container', 'fence', 'shadow', 'coast', 'mountain', 'stick', 'husky', 'snowshoe', 'twig', 'pillow']"
67,"['field', 'screen door', 'cowboy hat', 'river', 'lean', 'rocking chair', 'glass door', 'sprinkler', 'grassy', 'pet', 'shoreline', 'jump', 'hill', 'mouth', 'wear', 'rocky', 'open', 'duck', 'drawer', 'swimwear', 'dog bed', 'animal', 'chase', 'figurine', 'stool', 'kitchen floor', 'curtain', 'tree', 'canopy', 'white', 'ivy', 'pink', 'straw', 'hardwood floor', 'shore', 'mallard duck', 'package', 'leash', 'walk', 'tablecloth', 'toy', 'stretch', 'backdrop', 'lay', 'blanket', 'diving board', 'table', 'bench', 'chestnut', 'snowball', 'cloth', 'pond', 'bed', 'sleep', 'spray', 'girl', 'pot', 'man', 'doll', 'cement', 'dresser', 'nose', 'area', 'enclosure', 'creek', 'beam', 'wash', 'garden', 'beagle', 'lake', 'kitchen table', 'hedge', 'blue', 'pole', 'hillside', 'swimming pool', 'hand', 'wet', 'fur', 'relax', 'dirt track', 'couple', 'water', 'plant', 'sun hat', 'bean bag chair', 'pool', 'tile', 'arm', 'lap', 'crate', 'stuff', 'raft', 'carpet', 'armchair', 'river bank', 'stone', 'park bench', 'brown', 'barbie', 'paw', 'out', 'dirt field', 'daybed', 'snow', 'snowy', 'hug', 'laundry basket', 'ramp', 'forest', 'picnic table', 'patch', 'beach', 'pillar', 'brush', 'trick', 'tube', 'yellow', 'hassock', 'doorway', 'grass', 'boulder', 'mat', 'yoga mat', 'comfort', 'neckband', 'lick', 'sky', 'dog house', 'stand', 'puddle', 'wood floor', 'terrace', 'cage', 'woman', 'boy', 'hardwood', 'pad', 'sand', 'lawn', 'lush', 'tail', 'closet', 'green', 'cocker', 'hang', 'ledge', 'float', 'couch', 'hay', 'bureau', 'mud', 'flower bed', 'door', 'kitchen cabinet', 'carry', 'dinning table', 'frisbee', 'garden hose', 'black', 'log', 'sit', 'basket', 'gift', 'cabinet', 'play', 'catch', 'rail', 'slide', 'run', 'tan', 'dog', 'wood', 'sea', 'floor', 'doormat', 'retriever', 'yard', 'flower', 'head', 'pavement', 'red', 'stare', 'footprint', 'weed', 'evergreen', 'road', 'dry', 'chair', 'person', 'fence', 'daffodil', 'container', 'treat', 'smile', 'wrap', 'coast', 'hose', 'cat bed', 'stick', 'straw hat', 'window', 'hide', 'bush', 'curl', 'acorn', 'pillow']"
114,"['field', 'eye', 'screen door', 'neck', 'grassy', 'poodle', 'pet', 'jump', 'bone', 'restaurant', 'mouth', 'wear', 'gray', 'photo', 'backyard', 'cafe', 'dog bed', 'animal', 'chase', 'park', 'stool', 'kitchen floor', 'sunglasses', 'teething ring', 'tree', 'white', 'pink', 'hardwood floor', 'dog breed', 'back', 'pet store', 'leash', 'walk', 'toy', 'bow tie', 'backdrop', 'lay', 'seat belt', 'blanket', 'table', 'headscarf', 'face', 'miniature', 'bubble', 'cloth', 'bookshelf', 'bed', 'girl', 'man', 'doll', 'nose', 'outdoor', 'wash', 'seat', 'blue', 'hand', 'porch', 'fur', 'relax', 'jacket', 'party hat', 'shirt', 'plant', 'tear', 'birthday', 'house', 'chain', 'lap', 'home appliance', 'teddy', 'tile wall', 'stuff', 'bedcover', 'carpet', 'armchair', 'sheet', 'vegetation', 'freckle', 'brown', 'shop window', 'paw', 'dirt field', 'snow', 'hug', 'wound', 'pet shop', 'foot', 'ramp', 'brush', 't shirt', 'yellow', 'bow', 'doorway', 'grass', 'mat', 'comfort', 'neckband', 'path', 'stand', 'family photo', 'wood floor', 'woman', 'kitchen counter', 'boy', 'vet', 'scar', 'child', 'tennis', 'pad', 'sand', 'lawn', 'poster', 'lush', 'tail', 'green', 'medal', 'goggles', 'couch', 'bureau', 'pose', 'door', 'black', 'judge', 'sit', 'shoulder', 'basket', 'sweater', 'car seat', 'house exterior', 'play', 'catch', 'rail', 'garage door', 'comb', 'run', 'dog', 'curl', 'floor', 'blood', 'car', 'yard', 'christmas hat', 'flower', 'pavement', 'red', 'stare', 'ball', 'road', 'dry', 'chair', 'person', 'fence', 'hair', 'shadow', 'smile', 'stick', 'hide', 'bush', 'twig', 'family', 'pillow']"
